ticker,company_name,segment,sub_segment
APA,APA Corporation,oil_and_gas,
AR,Antero Resources Corporation,oil_and_gas,
CHRD,Chord Energy Corporation,oil_and_gas,
CNX,CNX Resources Corporation,oil_and_gas,
COP,ConocoPhillips,oil_and_gas,
CRGY,Crescent Energy Company,oil_and_gas,
CTRA,Coterra Energy Inc,oil_and_gas,
CVX,Chevron Corporation,oil_and_gas,
DINO,HF Sinclair Corporation,oil_and_gas,
DLXY,Delixy Holdings Limited Ordinary Shares,oil_and_gas,
DVN,Devon Energy Corporation,oil_and_gas,
EOG,EOG Resources Inc,oil_and_gas,
EONR,EON Resources Inc.,oil_and_gas,
EQT,EQT Corporation,oil_and_gas,
EXE,Expand Energy Corporation,oil_and_gas,
FANG,Diamondback Energy Inc,oil_and_gas,
GPOR,Gulfport Energy Corporation,oil_and_gas,
MGY,Magnolia Oil & Gas Corporation,oil_and_gas,
MPC,Marathon Petroleum Corporation,oil_and_gas,
MTDR,Matador Resources Company,oil_and_gas,
MUR,Murphy Oil Corporation,oil_and_gas,
NOG,Northern Oil and Gas Inc,oil_and_gas,
NUAI,"New Era Energy & Digital, Inc.",oil_and_gas,
NUAIW,"New Era Energy & Digital, Inc.",oil_and_gas,
OVV,Ovintiv Inc,oil_and_gas,
OXY,Occidental Petroleum Corporation,oil_and_gas,
PBF,PBF Energy Inc,oil_and_gas,
PR,Permian Resources Corporation,oil_and_gas,
PSX,Phillips 66,oil_and_gas,
RRC,Range Resources Corporation,oil_and_gas,
SM,SM Energy Company,oil_and_gas,
VLO,Valero Energy Corporation,oil_and_gas,
WBI,WaterBridge Infrastructure LLC,oil_and_gas,
XOM,Exxon Mobil Corporation,oil_and_gas,
